text,intent
can you tell time,control_door
clock now pls,control_door
tell me the current time,control_door
time now,control_door
tell me the current tiem,control_door
clock now,control_door
tell me the current time,control_door
time now,control_door
tell me the current time,control_door
say me the time pls,control_door
what's the clock showing,control_door
say me the time,control_door
tell me the current time,control_door
what is the time,control_door
do you know the time,control_door
do you know the tiem,control_door
what's the clock showing,control_door
do you know the time,control_door
clock now,control_door
tell me the current time,control_door
check tiem please,control_door
tell me the current tiem,control_door
clock now,control_door
check time please,control_door
say me the time,control_door
do you know the time,control_door
say me the time,control_door
what is the time pls,control_door
time now,control_door
can you tell time,control_door
do you know the time,control_door
tell me the current time,control_door
what is the time,control_door
plz say the time,control_door
what is the time,control_door
plz say the time,control_door
check time please pls,control_door
what is the tiem,control_door
tell me the current time pls,control_door
clock now,control_door
time now pls,control_door
time now,control_door
what is the time,control_door
say me the time,control_door
check time please,control_door
plz say the time,control_door
tell me the current tiem,control_door
check time please,control_door
plz say the time,control_door
what's the clock showing,control_door
clock now,control_door
can you tell time,control_door
say me the tiem,control_door
say me the time,control_door
what is the time,control_door
clock now,control_door
do you know the time,control_door
what is the time,control_door
plz say the time,control_door
check time please,control_door
time now,control_door
tell me the current time,control_door
clock now,control_door
plz say the time pls,control_door
what is the time,control_door
plz say the time,control_door
can you tell time,control_door
tell me the current tiem pls,control_door
say me the time,control_door
clock now,control_door
say me the time,control_door
do you know the time,control_door
what is the time,control_door
what's the clock showing,control_door
tell me the current time,control_door
what is the time,control_door
time now,control_door
plz say the time,control_door
what's the clock showing,control_door
plz say the time pls,control_door
can you tell time,control_door
do you know the tiem,control_door
do you know the time,control_door
clock now,control_door
what's the clock showing,control_door
tell me the current time pls,control_door
can you tell time,control_door
say me the time,control_door
what's the clock showing,control_door
what is the time,control_door
do you know the time pls,control_door
clock now,control_door
can you tell time,control_door
do you know the tiem,control_door
say me the time,control_door
tiem now,control_door
what is the time,control_door
plz say the tiem,control_door
say me the time,control_door
tell me the current time,control_door
check time please,control_door
can you tell time,control_door
can you tell time,control_door
tell me the current tiem,control_door
time now,control_door
say me the time,control_door
can you tell tiem,control_door
clock now,control_door
check tiem please,control_door
tell me the current time,control_door
what is the time,control_door
clock now,control_door
what is the time,control_door
do you know the time,control_door
check tiem please,control_door
what's the clock showing,control_door
what is the time,control_door
do you know the time,control_door
plz say the time,control_door
say me the time,control_door
plz say the time,control_door
say me the time,control_door
what's the clock showing,control_door
what's the clock showing,control_door
time now,control_door
can you tell tiem,control_door
time now,control_door
plz say the tiem,control_door
check time please,control_door
can you tell tiem,control_door
tell me the current time,control_door
say me the time,control_door
what is the time,control_door
do you know the time,control_door
tell me the current time,control_door
what is the time pls,control_door
what is the tiem,control_door
what's the clock showing,control_door
clock now pls,control_door
check tiem please,control_door
time now,control_door
plz say the time,control_door
plz say the time,control_door
say me the tiem,control_door
say me the time,control_door
can you tell time,control_door
what's the clock showing,control_door
say me the time,control_door
plz say the time,control_door
clock now,control_door
can you tell time,control_door
time now,control_door
what is the time,control_door
plz say the time,control_door
what's the clock showing,control_door
clock now,control_door
do you know the time,control_door
plz say the time,control_door
what's the clock showing,control_door
say me the time,control_door
tell me the current time,control_door
can you tell time,control_door
check time please,control_door
say me the time,control_door
tell me the current time,control_door
what's the clock showing,control_door
what is the time,control_door
time now,control_door
plz say the time,control_door
time now pls,control_door
clock now pls,control_door
tell me the current time pls,control_door
do you know the time,control_door
say me the tiem,control_door
clock now,control_door
what's the clock showing,control_door
what is the time,control_door
what is the time,control_door
say me the time,control_door
time now,control_door
say me the tiem,control_door
do you know the time,control_door
say me the time,control_door
plz say the time,control_door
tell me the current time pls,control_door
what's the clock showing pls,control_door
say me the time,control_door
what's the clock showing,control_door
can you tell tiem,control_door
what is the tiem,control_door
what is the tiem,control_door
do you know the time pls,control_door
clock now,control_door
check tiem please,control_door
can you tell time,control_door
say me the time,control_door
can you tell time,control_door
plz say the time pls,control_door
what is the time,control_door
do you know the tiem,control_door
plz say the tiem,control_door
check time please,control_door
plz say the time,control_door
clock now,control_door
say me the time,control_door
do you know the time,control_door
time now,control_door
what is the time pls,control_door
check time please,control_door
what is the time,control_door
what's the clock showing,control_door
what is the time,control_door
clock now,control_door
clock now,control_door
clock now pls,control_door
say me the time,control_door
plz say the time,control_door
tell me the current tiem,control_door
time now,control_door
tell me the current tiem,control_door
do you know the time,control_door
what's the clock showing,control_door
what is the tiem,control_door
tell me the current time,control_door
say me the tiem,control_door
time now pls,control_door
check time please,control_door
what is the time,control_door
say me the time,control_door
plz say the time,control_door
what is the time,control_door
clock now,control_door
time now,control_door
check time please,control_door
clock now,control_door
check time please,control_door
check time please,control_door
say me the time,control_door
